user_login,user_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
rickowen,Rick Owen,Branch Pruner Beetle,Psyrassa unicolor,Branch Pruner Beetle,Insecta,69733
rickowen,Rick Owen,Flower Lebia Beetle,Lebia viridis,Flower Lebia Beetle,Insecta,135276
rickowen,Rick Owen,Frilly Grass Tubeworm Moth,Acrolophus mycetophagus,Frilly Grass Tubeworm Moth,Insecta,371787
rickowen,Rick Owen,Cyrtolobus,Cyrtolobus,,Insecta,128682
rickowen,Rick Owen,Chionodes pereyra,Chionodes pereyra,,Insecta,416941
rickowen,Rick Owen,Large Paectes Moth,Paectes abrostoloides,Large Paectes Moth,Insecta,179973
rickowen,Rick Owen,Red-lipped Green Lacewing,Chrysoperla rufilabris,Red-lipped Green Lacewing,Insecta,59442
rickowen,Rick Owen,Large Paectes Moth,Paectes abrostoloides,Large Paectes Moth,Insecta,179973
rickowen,Rick Owen,Florida Carpenter Ant,Camponotus floridanus,Florida Carpenter Ant,Insecta,81709
rickowen,Rick Owen,Magnolia Green Jumping Spider,Lyssomanes viridis,Magnolia Green Jumping Spider,Arachnida,68315
rickowen,Rick Owen,June Beetles,Melolonthinae,June Beetles,Insecta,48200
rickowen,Rick Owen,Waterlily Leafcutter Moth,Elophila obliteralis,Waterlily Leafcutter Moth,Insecta,335071
rickowen,Rick Owen,Five-spotted Glyphidocera,Glyphidocera lactiflosella,Five-spotted Glyphidocera,Insecta,332226
rickowen,Rick Owen,Diminutive Grass-Veneer,Raphiptera argillaceellus,Diminutive Grass-veneer,Insecta,417111
rickowen,Rick Owen,Small Yellow Texas Cockroach,Chorisoneura texensis,Small Yellow Texas Cockroach,Insecta,491162
rickowen,Rick Owen,Cyrtolobus tuberosus,Cyrtolobus tuberosus,,Insecta,128836
rickowen,Rick Owen,Grapevine Beetle,Pelidnota punctata,Grapevine Beetle,Insecta,48259
rickowen,Rick Owen,Clouded Plant Bug,Neurocolpus nubilus,Clouded Plant Bug,Insecta,322346
rickowen,Rick Owen,Oxycopis mimetica,Oxycopis mimetica,,Insecta,493515
rickowen,Rick Owen,Dagbertus,Dagbertus,,Insecta,330150
rickowen,Rick Owen,Euplatypus compositus,Euplatypus compositus,,Insecta,482638
rickowen,Rick Owen,Bidessonotus,Bidessonotus,,Insecta,173331
rickowen,Rick Owen,Blue-green Bottle Fly,Lucilia coeruleiviridis,Blue-green Bottle Fly,Insecta,493838
rickowen,Rick Owen,Scarabs,Scarabaeidae,Scarabs,Insecta,48201
rickowen,Rick Owen,Elegant Grass-Veneer,Microcrambus elegans,Elegant Grass-veneer,Insecta,52904
rickowen,Rick Owen,Hamatophylus,Hamatophylus,,Insecta,481112
rickowen,Rick Owen,Two-spotted Leafhopper,Sophonia orientalis,Two-spotted Leafhopper,Insecta,448241
rickowen,Rick Owen,Mobile Groundling,Condica mobilis,Mobile Groundling,Insecta,217493
rickowen,Rick Owen,Condylostylus caudatus,Condylostylus caudatus,,Insecta,361981
rickowen,Rick Owen,Horned Spanworm Moth,Nematocampa resistaria,Horned Spanworm Moth,Insecta,81656
rickowen,Rick Owen,Chaoborus punctipennis,Chaoborus punctipennis,,Insecta,294394
rickowen,Rick Owen,Boxwood Gall Midge,Monarthropalpus flavus,Boxwood Gall Midge,Insecta,467578
rickowen,Rick Owen,Chestnut Carpenter Ant,Camponotus castaneus,Chestnut Carpenter Ant,Insecta,129272
rickowen,Rick Owen,Triaenodes,Triaenodes,,Insecta,92607
rickowen,Rick Owen,Sciara hemerobioides,Sciara hemerobioides,,Insecta,334614
rickowen,Rick Owen,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
rickowen,Rick Owen,Olive Arta Moth,Arta olivalis,Olive Arta Moth,Insecta,324634
rickowen,Rick Owen,Dagbertus,Dagbertus,,Insecta,330150
rickowen,Rick Owen,Bothriocera datuna,Bothriocera datuna,,Insecta,1036721
rickowen,Rick Owen,Telamona extrema,Telamona extrema,,Insecta,893561
rickowen,Rick Owen,Graceful Grass-Veneer,Parapediasia decorellus,Graceful Grass-veneer,Insecta,417112
rickowen,Rick Owen,Alebra,Alebra,,Insecta,172910
rickowen,Rick Owen,Barber's Brown Lacewing,Sympherobius barberi,Barber's Brown Lacewing,Insecta,196455
rickowen,Rick Owen,Large Rove Beetles,Staphylininae,Large Rove Beetles,Insecta,359911
rickowen,Rick Owen,Lentiginos Moth,Sparganothoides lentiginosana,Lentiginos Moth,Insecta,326756
rickowen,Rick Owen,Copelatus,Copelatus,,Insecta,174243
rickowen,Rick Owen,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
rickowen,Rick Owen,Bent-lined Carpet,Costaconvexa centrostrigaria,Bent-lined Carpet,Insecta,143005
rickowen,Rick Owen,Homosetia,Homosetia,,Insecta,177787
rickowen,Rick Owen,Streaked Twirler,Symmetrischema striatella,Streaked Twirler,Insecta,367219
rickowen,Rick Owen,Clemens' Bark Moth,Xylesthia pruniramiella,Clemens' Bark Moth,Insecta,233841
rickowen,Rick Owen,Northern Citrus Root Weevil,Pachnaeus opalus,Northern Citrus Root Weevil,Insecta,768161
rickowen,Rick Owen,Greater Anglewing,Microcentrum rhombifolium,Greater Anglewing,Insecta,84752
rickowen,Rick Owen,Ceraclea,Ceraclea,,Insecta,174411
rickowen,Rick Owen,Dotted Antaeotricha Moth,Antaeotricha humilis,Dotted Antaeotricha Moth,Insecta,325898
rickowen,Rick Owen,Elegant Grass-Veneer,Microcrambus elegans,Elegant Grass-veneer,Insecta,52904
rickowen,Rick Owen,Gray Retinia Moth,Retinia gemistrigulana,Gray Retinia Moth,Insecta,50272
rickowen,Rick Owen,Clouded Plant Bug,Neurocolpus nubilus,Clouded Plant Bug,Insecta,322346
rickowen,Rick Owen,Dipropus simplex,Dipropus simplex,,Insecta,497290
rickowen,Rick Owen,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
rickowen,Rick Owen,Paraphlepsius planus,Paraphlepsius planus,,Insecta,1095843
rickowen,Rick Owen,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
rickowen,Rick Owen,Omnivorous Platynota Moth,Platynota rostrana,Omnivorous Platynota Moth,Insecta,361829
rickowen,Rick Owen,Heterocerus fenestratus,Heterocerus fenestratus,,Insecta,733190
rickowen,Rick Owen,Rugosana querci,Rugosana querci,,Insecta,343235
rickowen,Rick Owen,Diminutive Grass-Veneer,Raphiptera argillaceellus,Diminutive Grass-veneer,Insecta,417111
rickowen,Rick Owen,Anomalon,Anomalon,,Insecta,250244
rickowen,Rick Owen,Forcipata,Forcipata,,Insecta,176446
rickowen,Rick Owen,Tersilochinae,Tersilochinae,,Insecta,373355
rickowen,Rick Owen,American Chestnut Moth,Zimmermannia bosquella,American Chestnut Moth,Insecta,702266
rickowen,Rick Owen,Chaoborus punctipennis,Chaoborus punctipennis,,Insecta,294394
rickowen,Rick Owen,Eutettix pictus,Eutettix pictus,,Insecta,470100
rickowen,Rick Owen,Metacanthus multispinus,Metacanthus multispinus,,Insecta,553732
rickowen,Rick Owen,Jane's Ymeldia,Ymeldia janae,Jane's Ymeldia,Insecta,505571
rickowen,Rick Owen,Conura,Conura,,Insecta,250160
rickowen,Rick Owen,Exesa Midget Moth,Elaphria exesa,Exesa Midget Moth,Insecta,470000
rickowen,Rick Owen,Cyrtolobus,Cyrtolobus,,Insecta,128682
rickowen,Rick Owen,Coptotomus,Coptotomus,,Insecta,174358
rickowen,Rick Owen,Nearctic Carpenter Ant,Myrmentoma,,Insecta,363598
rickowen,Rick Owen,Waterlily Leafcutter Moth,Elophila obliteralis,Waterlily Leafcutter Moth,Insecta,335071
rickowen,Rick Owen,Horned Spanworm Moth,Nematocampa resistaria,Horned Spanworm Moth,Insecta,81656
rickowen,Rick Owen,Horned Spanworm Moth,Nematocampa resistaria,Horned Spanworm Moth,Insecta,81656
rickowen,Rick Owen,Horned Spanworm Moth,Nematocampa resistaria,Horned Spanworm Moth,Insecta,81656
rickowen,Rick Owen,Besciva,Besciva,,Insecta,876491
rickowen,Rick Owen,Chaoborus punctipennis,Chaoborus punctipennis,,Insecta,294394
rickowen,Rick Owen,Amphibolips quercusracemaria,Amphibolips quercusracemaria,,Insecta,1242637
rickowen,Rick Owen,Agalliopsis cervina,Agalliopsis cervina,,Insecta,495778
rickowen,Rick Owen,Frilly Grass Tubeworm Moth,Acrolophus mycetophagus,Frilly Grass Tubeworm Moth,Insecta,371787
rickowen,Rick Owen,Scaphoideus opalinus,Scaphoideus opalinus,,Insecta,230491
rickowen,Rick Owen,Graceful Twig Ant,Pseudomyrmex gracilis,Graceful Twig Ant,Insecta,300301
rickowen,Rick Owen,Pintalia vibex,Pintalia vibex,,Insecta,465559
rickowen,Rick Owen,Mousy Plume Moth,Lioptilodes albistriolatus,Mousy Plume Moth,Insecta,223888
rickowen,Rick Owen,Red-shouldered Bostrichid,Xylobiops basilaris,Red-shouldered Bostrichid,Insecta,233843
rickowen,Rick Owen,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
rickowen,Rick Owen,Dot-lined Wave,Idaea tacturata,Dot-lined Wave,Insecta,222168
rickowen,Rick Owen,Red-bellied Woodpecker,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205
rickowen,Rick Owen,Northern Milky Argyria Moth,Argyria gonogramma,Northern Milky Argyria Moth,Insecta,1008011
wardcd,,Vanillaleaf,Carphephorus odoratissimus,Vanillaleaf,Plantae,160157
hostetm,Mark Hostetler,lyreleaf sage,Salvia lyrata,lyreleaf sage,Plantae,64093
nuneznature,Daniel Nunez,Elm Spanworm Moth,Ennomos subsignaria,Elm Spanworm Moth,Insecta,119939
hostetm,Mark Hostetler,,Alstroemeria psittacina,Peruvian Lily,Plantae,158223
hostetm,Mark Hostetler,Persian silk tree,Albizia julibrissin,Persian silk tree,Plantae,47443
hostetm,Mark Hostetler,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
hostetm,Mark Hostetler,,Oxalis,woodsorrels,Plantae,47758
briphe,Brianna Ferrer,Fiery Searcher,Calosoma scrutator,Fiery Searcher,Insecta,118855
wardcd,,"",Sorghastrum elliottii,Slender Indiangrass,Plantae,169149
briphe,Brianna Ferrer,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
wardcd,,"",Rhododendron canescens,Southern Pinxter Azalea,Plantae,56232
wardcd,,Phyllomydas parvulus,Phyllomydas parvulus,,Insecta,485140
briphe,Brianna Ferrer,,Erebidae,"Underwing, Tiger, Tussock, and Allied Moths",Insecta,121850
wardcd,,black maidenhair fern,Adiantum capillus-veneris,black maidenhair fern,Plantae,63916
wardcd,,"",Heliotropium angiospermum,Scorpion's-tail,Plantae,48895
wardcd,,sassafras,Sassafras albidum,sassafras,Plantae,54795
wardcd,,Wild Peanut,Arachis duranensis,Wild Peanut,Plantae,354390
jb1634,,"",Parietaria floridana,Florida Pellitory,Plantae,166124
jb1634,,Virginia pepperweed,Lepidium virginicum,Virginia pepperweed,Plantae,77676
jb1634,,"",Deroceras laeve,Meadow Slug,Mollusca,209624
jb1634,,North American Wheel Bug,Arilus cristatus,North American Wheel Bug,Insecta,48957
jb1634,,"",Bulimulus bonariensis,Ghost Bulimulus,Mollusca,831286
jb1634,,"",Richardia scabra,Florida Pusley,Plantae,133311
wardcd,,"",Prunus serotina,black cherry,Plantae,54834
jb1634,,Virginia pepperweed,Lepidium virginicum,Virginia pepperweed,Plantae,77676
jb1634,,"",Dysphania ambrosioides,Mexican tea,Plantae,76746
jb1634,,"",Sorghum halepense,Johnson grass,Plantae,58387
wardcd,,Tiger Moths,Arctiini,Tiger Moths,Insecta,82089
wardcd,,"",Prunus serotina,black cherry,Plantae,54834
mkinaturalist,"","Ants, Bees, and Stinging Wasps",Aculeata,"Ants, Bees, and Stinging Wasps",Insecta,326777
jb1634,,"",Spharagemon crepitans,Crepitating Grasshopper,Insecta,194256
jb1634,,Hastate-leaved dock,Rumex hastatulus,Hastate-leaved dock,Plantae,127278
mkinaturalist,"",Red-winged Blackbird,Agelaius phoeniceus,Red-winged Blackbird,Aves,9744
wardcd,,Lone Star Tick,Amblyomma americanum,Lone Star Tick,Arachnida,83744
rickowen,Rick Owen,Broad-headed Skink,Plestiodon laticeps,Broad-headed Skink,Reptilia,73792
rickowen,Rick Owen,Carolina Chickadee,Poecile carolinensis,Carolina Chickadee,Aves,144814
rickowen,Rick Owen,Twin-flagged Jumping Spider,Anasaitis canosus,Twin-flagged Jumping Spider,Arachnida,311233
rickowen,Rick Owen,Eastern Carpenter Bee,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110
rickowen,Rick Owen,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514
rickowen,Rick Owen,Winged and Once-winged Insects,Pterygota,Winged and Once-winged Insects,Insecta,184884
rickowen,Rick Owen,Scythris fuscicomella,Scythris fuscicomella,,Insecta,333737
rickowen,Rick Owen,Black Soldier Fly,Hermetia illucens,Black Soldier Fly,Insecta,82177
rickowen,Rick Owen,Nephrotoma suturalis,Nephrotoma suturalis,,Insecta,294311
rickowen,Rick Owen,Black Soldier Fly,Hermetia illucens,Black Soldier Fly,Insecta,82177
rickowen,Rick Owen,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
jb1634,,"",Orphulella pelidna,Spotted-winged Grasshopper,Insecta,226627
jb1634,,"",Erythrodiplax minuscula,Little Blue Dragonlet,Insecta,100403
jb1634,,Eastern Leaf-footed Bug,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256
nstoyan,,Sora,Porzana carolina,Sora,Aves,162
mkinaturalist,"","",Zygoptera,Damselflies,Insecta,47928
snraines,"",Eastern Ratsnake,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644
jb1634,,Drummond's phlox,Phlox drummondii,Drummond's phlox,Plantae,126177
mkinaturalist,"",southern magnolia,Magnolia grandiflora,southern magnolia,Plantae,83074
jb1634,,"",Chenopodium giganteum,Tree spinach,Plantae,208769
jb1634,,spurge nettle,Cnidoscolus stimulosus,spurge nettle,Plantae,160765
mkinaturalist,"","",Quercus virginiana,southern live oak,Plantae,49013
mkinaturalist,"",Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
mkinaturalist,"","",Coenagrionidae,Narrow-winged Damselflies,Insecta,47925
jb1634,,Short-winged Green Grasshopper,Dichromorpha viridis,Short-winged Green Grasshopper,Insecta,146635
rickowen,Rick Owen,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
rickowen,Rick Owen,Florida Harvester Ant,Pogonomyrmex badius,Florida Harvester Ant,Insecta,228477
rickowen,Rick Owen,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454
rickowen,Rick Owen,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
rickowen,Rick Owen,Common Buckeye,Junonia coenia,Common Buckeye,Insecta,48505
rickowen,Rick Owen,Variegated Fritillary,Euptoieta claudia,Variegated Fritillary,Insecta,68244
rickowen,Rick Owen,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028
rickowen,Rick Owen,Palmodes dimidiatus,Palmodes dimidiatus,,Insecta,300119
rickowen,Rick Owen,Eastern Shieldbacks,Atlanticus,Eastern Shieldbacks,Insecta,129144
rickowen,Rick Owen,Pileated Woodpecker,Dryocopus pileatus,Pileated Woodpecker,Aves,17855
rickowen,Rick Owen,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
rickowen,Rick Owen,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
rickowen,Rick Owen,Zebra Swallowtail,Eurytides marcellus,Zebra Swallowtail,Insecta,83086
rickowen,Rick Owen,Salt Marsh Moth,Estigmene acrea,Salt Marsh Moth,Insecta,121612
rickowen,Rick Owen,Carolina desert-chicory,Pyrrhopappus carolinianus,Carolina desert-chicory,Plantae,128733
rickowen,Rick Owen,Ommatius floridensis,Ommatius floridensis,,Insecta,61601
rickowen,Rick Owen,Buren's Pyramid Ant,Dorymyrmex bureni,Buren's Pyramid Ant,Insecta,319444
rickowen,Rick Owen,White-faced Bee Fly,Ogcodocera leucoprocta,White-faced bee fly,Insecta,259550
rickowen,Rick Owen,Marbled Grasshopper,Spharagemon marmoratum,Marbled Grasshopper,Insecta,194258
rickowen,Rick Owen,Whirlabout,Polites vibex,Whirlabout,Insecta,179855
rickowen,Rick Owen,Vetch Looper Moth,Caenurgia chloropha,Vetch Looper Moth,Insecta,69669
rickowen,Rick Owen,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
rickowen,Rick Owen,Bowl-and-doily Spider,Frontinella pyramitela,Bowl-and-doily Spider,Arachnida,209810
rickowen,Rick Owen,Northern Fungus-farming Ant,Trachymyrmex septentrionalis,Northern Fungus-farming Ant,Insecta,232771
rickowen,Rick Owen,Bahamian Paper Wasp,Polistes bahamensis,Bahamian Paper Wasp,Insecta,361296
mkinaturalist,"",white clover,Trifolium repens,white clover,Plantae,55745
mkinaturalist,"","",Quercus shumardii,Shumard's oak,Plantae,54786
jb1634,,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
mkinaturalist,"","",Indigofera spicata,Creeping Indigo,Plantae,164063
mkinaturalist,"",Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484
mkinaturalist,"","",Sabal palmetto,cabbage palmetto,Plantae,123481
mkinaturalist,"","",Indigofera spicata,Creeping Indigo,Plantae,164063
andrewkunik,Andrew Kunik,"",Medicago polymorpha,bur clover,Plantae,53151
hlcohlco,,"",,,,
zach_bent,Zach Bent,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
scrowley6,,Limpkin,Aramus guarauna,Limpkin,Aves,7
scrowley6,,Bald Eagle,Haliaeetus leucocephalus,Bald Eagle,Aves,5305
scrowley6,,Dragonflies,Anisoptera,Dragonflies,Insecta,47927
scrowley6,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
scrowley6,,Boat-tailed Grackle,Quiscalus major,Boat-tailed Grackle,Aves,9601
scrowley6,,Little Blue Heron,Egretta caerulea,Little Blue Heron,Aves,4937
scrowley6,,,Reptilia,Reptiles,Reptilia,26036
scrowley6,,,Deirochelyinae,Deirochelyine Turtles,Reptilia,797544
scrowley6,,Paper Pondshell,Utterbackia imbecillis,Paper Pondshell,Mollusca,151761
paws1985,A. Sabol,white clover,Trifolium repens,white clover,Plantae,55745
paws1985,A. Sabol,Grass-leaf Lettuce,Lactuca graminifolia,grass-leaf lettuce,Plantae,126588
paws1985,A. Sabol,Bromes,Bromus,bromes,Plantae,52701
paws1985,A. Sabol,Virginia Pepperweed,Lepidium virginicum,Virginia pepperweed,Plantae,77676
paws1985,A. Sabol,Red Maple,Acer rubrum,red maple,Plantae,48098
paws1985,A. Sabol,Spanish moss,Tillandsia usneoides,Spanish moss,Plantae,49569
paws1985,A. Sabol,Chloridoideae,Chloridoideae,,Plantae,975051
paws1985,A. Sabol,perennial peanut,Arachis glabrata,perennial peanut,Plantae,332391
paws1985,A. Sabol,Virginia creeper,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278
paws1985,A. Sabol,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
paws1985,A. Sabol,shining sumac,Rhus copallinum,shining sumac,Plantae,126698
paws1985,A. Sabol,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
paws1985,A. Sabol,Ironweeds,Vernonia,ironweeds,Plantae,121959
paws1985,A. Sabol,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
paws1985,A. Sabol,Gulf Fritillary,Dione vanillae,Gulf Fritillary,Insecta,49150
paws1985,A. Sabol,Eastern Pondhawk,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495
paws1985,A. Sabol,Peppers,Capsicum,peppers,Plantae,48517
rickowen,Rick Owen,Barred Owl,Strix varia,Barred Owl,Aves,19893
rickowen,Rick Owen,Posterior Brown Lacewing,Micromus posticus,Posterior Brown Lacewing,Insecta,210209
rickowen,Rick Owen,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
rickowen,Rick Owen,Click Beetles,Elateridae,Click Beetles,Insecta,53248
rickowen,Rick Owen,Grass Tubeworm Moths,Acrolophus,Grass Tubeworm Moths,Insecta,118929
rickowen,Rick Owen,Chionodes pereyra,Chionodes pereyra,,Insecta,416941
rickowen,Rick Owen,Southern Armyworm Moth,Spodoptera eridania,Southern Armyworm Moth,Insecta,231424
rickowen,Rick Owen,Household Casebearer,Phereoeca uterella,Household Casebearer,Insecta,363376
rickowen,Rick Owen,Elaterinae,Elaterinae,,Insecta,367025
rickowen,Rick Owen,May Beetles,Phyllophaga,May Beetles,Insecta,84629
rickowen,Rick Owen,Chionodes pereyra,Chionodes pereyra,,Insecta,416941
rickowen,Rick Owen,Burrow-living Wolf Spiders,Hogna,Burrow-living Wolf Spiders,Arachnida,122634
rickowen,Rick Owen,Heppner's Grass Tubeworm Moth,Acrolophus heppneri,Heppner's Grass Tubeworm Moth,Insecta,474497
rickowen,Rick Owen,Planicephalus,Planicephalus,,Insecta,363288
rickowen,Rick Owen,Salvinia Stem Borer Moth,Samea multiplicalis,Salvinia Stem Borer Moth,Insecta,324645
rickowen,Rick Owen,Banded-antenna Seed Bug,Neopamera albocincta,Banded-antenna Seed Bug,Insecta,296364
rickowen,Rick Owen,Oxycopis mimetica,Oxycopis mimetica,,Insecta,493515
rickowen,Rick Owen,Mesochorinae,Mesochorinae,,Insecta,373480
rickowen,Rick Owen,Belfrage's Plume Moth,Pselnophorus belfragei,Belfrage's Plume Moth,Insecta,349724
rickowen,Rick Owen,Sciara hemerobioides,Sciara hemerobioides,,Insecta,334614
rickowen,Rick Owen,Household Casebearer,Phereoeca uterella,Household Casebearer,Insecta,363376
rickowen,Rick Owen,Cophes oblongus,Cophes oblongus,,Insecta,498767
rickowen,Rick Owen,Asian Cockroach,Blattella asahinai,Asian Cockroach,Insecta,208088
rickowen,Rick Owen,Small Yellow Texas Cockroach,Chorisoneura texensis,Small Yellow Texas Cockroach,Insecta,491162
rickowen,Rick Owen,Eastern Narrow-mouthed Toad,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,Amphibia,25078
rickowen,Rick Owen,Six-spotted Fishing Spider,Dolomedes triton,Six-spotted Fishing Spider,Arachnida,121437
rickowen,Rick Owen,Six-spotted Fishing Spider,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161
rickowen,Rick Owen,Lasioglossum,Lasioglossum,,Insecta,57678
rickowen,Rick Owen,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461
rickowen,Rick Owen,Condylostylus longicornis,Condylostylus longicornis,,Insecta,197039
rickowen,Rick Owen,Thin-lined Calligrapher,Toxomerus boscii,Thin-lined Calligrapher,Insecta,466380
rickowen,Rick Owen,Ballmoss,Tillandsia recurvata,ballmoss,Plantae,84002
rickowen,Rick Owen,Condylostylus longicornis,Condylostylus longicornis,,Insecta,197039
rickowen,Rick Owen,Margined Calligrapher,Toxomerus marginatus,Margined Calligrapher,Insecta,126889
rickowen,Rick Owen,Brown-winged Striped Sweat Bee,Agapostemon splendens,Brown-winged Striped Sweat Bee,Insecta,199056
jadewoodling,Jade Woodling,American beautyberry,Callicarpa americana,American beautyberry,Plantae,49193
